pH,Redox,Leit,Trueb,Cl,Cl_2,EVENT
8.34,764,192,0.018,0.16,0.11,FALSE
8.34,762,192,0.018,0.16,0.109,FALSE
8.34,762,192,0.018,0.16,0.11,FALSE
8.34,763,192,0.018,0.16,0.109,FALSE
8.34,764,192,0.018,0.16,0.11,FALSE
8.34,763,192,0.018,0.16,0.109,FALSE
8.34,762,192,0.018,0.16,0.11,FALSE
8.34,763,192,0.018,0.16,0.109,FALSE
8.34,764,192,0.017,0.16,0.11,FALSE
8.34,764,192,0.018,0.16,0.11,FALSE
8.34,764,192,0.018,0.16,0.11,FALSE
8.34,764,192,0.018,0.16,0.11,FALSE
8.34,764,192,0.018,0.16,0.11,FALSE
8.34,764,192,0.018,0.16,0.11,FALSE
8.34,765,192,0.019,0.16,0.11,FALSE
8.34,765,192,0.018,0.16,0.109,FALSE
8.34,763,192,0.018,0.16,0.109,FALSE
8.34,764,192,0.018,0.16,0.11,FALSE
8.34,764,192,0.018,0.16,0.109,FALSE
8.34,764,192,0.018,0.16,0.11,FALSE
8.34,765,192,0.018,0.16,0.109,FALSE
8.33,763,192,0.018,0.16,0.109,FALSE
8.33,763,192,0.018,0.16,0.11,FALSE
8.33,764,192,0.018,0.16,0.109,FALSE
8.32,764,192,0.018,0.16,0.109,FALSE
8.33,764,192,0.018,0.16,0.109,FALSE
8.33,764,192,0.018,0.16,0.109,FALSE
8.34,763,192,0.018,0.16,0.11,FALSE
8.33,763,192,0.018,0.16,0.11,FALSE
8.34,764,192,0.018,0.16,0.11,FALSE
8.34,764,192,0.018,0.16,0.11,FALSE
8.34,764,192,0.019,0.16,0.109,FALSE
8.33,763,192,0.018,0.16,0.109,FALSE
8.34,764,192,0.018,0.16,0.109,FALSE
8.34,764,192,0.018,0.16,0.109,FALSE
8.33,763,192,0.019,0.16,0.109,FALSE
8.34,762,192,0.018,0.16,0.109,FALSE
8.34,763,192,0.018,0.16,0.109,FALSE
8.34,764,192,0.018,0.16,0.109,FALSE
8.34,763,192,0.018,0.16,0.11,FALSE
8.34,763,192,0.018,0.16,0.109,FALSE
8.34,763,192,0.018,0.16,0.109,FALSE
8.34,763,192,0.018,0.16,0.109,FALSE
8.34,763,192,0.018,0.16,0.109,FALSE
8.34,764,192,0.018,0.16,0.107,FALSE
8.34,764,192,0.018,0.16,0.109,FALSE
8.33,763,192,0.018,0.16,0.109,FALSE
8.33,763,192,0.018,0.16,0.109,FALSE
8.33,764,192,0.018,0.16,0.109,FALSE
8.33,764,192,0.018,0.16,0.109,FALSE
8.33,764,192,0.018,0.16,0.109,FALSE
8.33,763,192,0.018,0.16,0.109,FALSE
8.32,764,192,0.018,0.16,0.109,FALSE
8.32,764,192,0.018,0.16,0.109,FALSE
8.32,762,192,0.018,0.15,0.107,FALSE
8.32,763,192,0.018,0.15,0.109,FALSE
8.32,764,192,0.018,0.16,0.109,FALSE
8.32,763,192,0.018,0.15,0.109,FALSE
8.32,764,192,0.018,0.15,0.109,FALSE
8.32,763,192,0.018,0.15,0.107,FALSE
8.31,763,192,0.018,0.15,0.109,FALSE
8.31,763,192,0.018,0.15,0.109,FALSE
8.31,764,192,0.018,0.15,0.109,FALSE
8.31,763,192,0.018,0.15,0.109,FALSE
8.31,764,192,0.018,0.15,0.107,FALSE
8.31,764,192,0.019,0.15,0.109,FALSE
8.3,764,192,0.018,0.16,0.109,FALSE
8.3,765,192,0.018,0.15,0.109,FALSE
8.3,764,192,0.018,0.16,0.109,FALSE
8.3,764,192,0.018,0.16,0.109,FALSE
8.3,764,192,0.018,0.16,0.109,FALSE
8.3,764,192,0.018,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.107,FALSE
8.3,765,192,0.018,0.16,0.11,FALSE
8.3,765,192,0.018,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.29,764,192,0.018,0.16,0.11,FALSE
8.29,764,192,0.018,0.16,0.11,FALSE
8.29,765,192,0.018,0.16,0.109,FALSE
8.29,765,192,0.018,0.16,0.11,FALSE
8.29,765,192,0.018,0.16,0.11,FALSE
8.28,764,192,0.018,0.16,0.11,FALSE
8.28,765,192,0.018,0.16,0.11,FALSE
8.28,765,192,0.019,0.16,0.11,FALSE
8.28,765,192,0.019,0.16,0.11,FALSE
8.28,765,192,0.019,0.16,0.11,FALSE
8.28,765,192,0.019,0.16,0.11,FALSE
8.28,765,192,0.018,0.16,0.11,FALSE
8.28,765,192,0.019,0.16,0.11,FALSE
8.28,765,192,0.018,0.16,0.11,FALSE
8.28,765,192,0.018,0.16,0.11,FALSE
8.28,765,192,0.018,0.16,0.11,FALSE
8.28,765,192,0.018,0.16,0.11,FALSE
8.28,765,192,0.018,0.16,0.11,FALSE
8.28,764,192,0.018,0.15,0.11,FALSE
8.28,765,192,0.018,0.15,0.11,FALSE
8.28,764,192,0.018,0.15,0.11,FALSE
8.28,765,192,0.018,0.15,0.11,FALSE
8.28,763,192,0.018,0.15,0.11,FALSE
8.29,765,192,0.018,0.15,0.11,FALSE
8.29,764,192,0.018,0.15,0.11,FALSE
8.29,764,192,0.018,0.15,0.11,FALSE
8.29,765,192,0.018,0.15,0.11,FALSE
8.3,765,192,0.018,0.15,0.11,FALSE
8.3,765,192,0.019,0.15,0.11,FALSE
8.3,765,192,0.018,0.15,0.11,FALSE
8.3,765,192,0.019,0.15,0.11,FALSE
8.3,764,196,0.018,0.16,0.109,FALSE
8.3,764,196,0.018,0.16,0.109,FALSE
8.3,765,196,0.018,0.16,0.11,FALSE
8.3,765,196,0.018,0.16,0.109,FALSE
8.3,764,196,0.019,0.16,0.11,FALSE
8.3,764,192,0.018,0.16,0.11,FALSE
8.3,765,196,0.018,0.16,0.11,FALSE
8.3,765,196,0.019,0.16,0.11,FALSE
8.3,765,196,0.019,0.16,0.109,FALSE
8.3,764,196,0.019,0.16,0.11,FALSE
8.31,764,196,0.019,0.16,0.11,FALSE
8.3,764,196,0.019,0.16,0.109,FALSE
8.3,764,196,0.019,0.16,0.11,FALSE
8.31,765,196,0.019,0.16,0.109,FALSE
8.3,765,196,0.019,0.16,0.109,FALSE
8.31,765,196,0.019,0.16,0.11,FALSE
8.31,764,196,0.019,0.16,0.109,FALSE
8.3,763,196,0.019,0.16,0.11,FALSE
8.3,765,196,0.019,0.15,0.109,FALSE
8.31,763,196,0.018,0.15,0.109,FALSE
8.31,764,196,0.019,0.15,0.109,FALSE
8.31,765,196,0.019,0.15,0.11,FALSE
8.31,764,196,0.019,0.15,0.109,FALSE
8.31,764,196,0.019,0.15,0.109,FALSE
8.32,764,196,0.019,0.15,0.107,FALSE
8.31,763,196,0.019,0.14,0.107,FALSE
8.31,764,196,0.019,0.14,0.109,FALSE
8.31,764,196,0.019,0.15,0.107,FALSE
8.32,764,196,0.019,0.15,0.107,FALSE
8.32,763,196,0.019,0.15,0.107,FALSE
8.32,764,196,0.019,0.15,0.107,FALSE
8.32,764,196,0.019,0.15,0.107,FALSE
8.32,763,196,0.019,0.16,0.107,FALSE
8.32,764,196,0.019,0.15,0.107,FALSE
8.32,764,196,0.02,0.15,0.107,FALSE
8.32,764,196,0.02,0.15,0.107,FALSE
8.33,764,196,0.02,0.15,0.107,FALSE
8.34,763,196,0.019,0.15,0.107,FALSE
8.33,764,196,0.019,0.15,0.107,FALSE
8.34,764,196,0.027,0.15,0.107,FALSE
8.34,765,196,0.019,0.14,0.107,FALSE
8.33,763,196,0.019,0.15,0.109,FALSE
8.32,763,196,0.019,0.15,0.109,FALSE
8.32,764,196,0.019,0.15,0.107,FALSE
8.32,764,196,0.02,0.15,0.109,FALSE
8.32,764,196,0.019,0.15,0.109,FALSE
8.32,765,196,0.019,0.15,0.109,FALSE
8.32,764,196,0.019,0.15,0.109,FALSE
8.32,765,196,0.019,0.15,0.109,FALSE
8.32,764,196,0.019,0.15,0.109,FALSE
8.31,765,196,0.019,0.15,0.109,FALSE
8.32,763,196,0.019,0.15,0.109,FALSE
8.32,764,196,0.019,0.15,0.109,FALSE
8.32,765,196,0.019,0.15,0.11,FALSE
8.31,765,196,0.019,0.15,0.11,FALSE
8.3,765,196,0.019,0.15,0.109,FALSE
8.3,765,196,0.019,0.15,0.109,FALSE
8.3,764,196,0.019,0.15,0.11,FALSE
8.3,765,196,0.019,0.15,0.11,FALSE
8.3,765,196,0.019,0.15,0.11,FALSE
8.3,765,196,0.087,0.15,0.11,FALSE
8.3,765,196,0.059,0.15,0.109,FALSE
8.3,764,196,0.022,0.15,0.109,FALSE
8.3,765,196,0.019,0.15,0.109,FALSE
8.3,764,196,0.019,0.15,0.109,FALSE
8.3,765,196,0.019,0.15,0.109,FALSE
8.31,764,196,0.019,0.15,0.11,FALSE
8.3,765,196,0.019,0.15,0.109,FALSE
8.3,765,196,0.019,0.15,0.109,FALSE
8.3,765,196,0.02,0.15,0.109,FALSE
8.3,765,196,0.018,0.15,0.109,FALSE
8.3,765,196,0.019,0.15,0.11,FALSE
8.31,765,196,0.018,0.15,0.109,FALSE
8.32,764,196,0.019,0.15,0.109,FALSE
8.31,765,196,0.018,0.15,0.109,FALSE
8.31,763,196,0.018,0.15,0.109,FALSE
8.31,765,196,0.018,0.15,0.109,FALSE
8.32,765,196,0.018,0.15,0.109,FALSE
8.32,765,196,0.018,0.15,0.11,FALSE
8.32,764,196,0.018,0.15,0.11,FALSE
8.32,765,196,0.018,0.15,0.109,FALSE
8.32,765,196,0.018,0.15,0.11,FALSE
8.32,764,196,0.018,0.15,0.109,FALSE
8.32,764,196,0.018,0.16,0.109,FALSE
8.32,765,196,0.018,0.16,0.11,FALSE
8.32,765,196,0.018,0.16,0.11,FALSE
8.32,765,196,0.018,0.16,0.11,FALSE
8.32,765,196,0.018,0.16,0.11,FALSE
8.32,765,196,0.019,0.15,0.109,FALSE
8.32,764,196,0.019,0.15,0.109,FALSE
8.32,764,196,0.019,0.15,0.109,FALSE
8.33,763,196,0.018,0.16,0.107,FALSE
8.34,764,196,0.019,0.16,0.107,FALSE
8.34,764,196,0.019,0.16,0.107,FALSE
8.34,764,196,0.019,0.15,0.107,FALSE
8.34,762,196,0.019,0.16,0.107,FALSE
8.34,763,196,0.03,0.15,0.107,FALSE
8.34,764,196,0.027,0.15,0.106,FALSE
8.35,764,196,0.019,0.15,0.106,FALSE
8.36,763,196,0.022,0.15,0.106,FALSE
8.36,763,196,0.019,0.15,0.106,FALSE
8.36,763,196,0.019,0.16,0.106,FALSE
8.36,764,196,0.019,0.16,0.106,FALSE
8.36,763,196,0.019,0.15,0.106,FALSE
8.36,762,196,0.019,0.15,0.106,FALSE
8.36,764,196,0.019,0.15,0.106,FALSE
8.37,763,196,0.038,0.15,0.106,FALSE
8.38,763,196,0.036,0.15,0.106,FALSE
8.38,763,196,0.029,0.15,0.106,FALSE
8.38,763,196,0.02,0.15,0.106,FALSE
8.39,764,196,0.02,0.15,0.106,FALSE
8.39,763,196,0.019,0.15,0.106,FALSE
8.39,763,196,0.02,0.15,0.106,FALSE
8.39,762,196,0.02,0.15,0.106,FALSE
8.39,762,196,0.02,0.15,0.106,FALSE
8.39,763,196,0.021,0.15,0.107,FALSE
8.39,763,196,0.02,0.16,0.107,FALSE
8.4,763,196,0.02,0.16,0.106,FALSE
8.39,764,196,0.02,0.15,0.106,FALSE
8.39,764,196,0.02,0.15,0.107,FALSE
8.4,763,196,0.02,0.15,0.107,FALSE
8.4,763,196,0.02,0.15,0.106,FALSE
8.4,763,196,0.02,0.15,0.107,FALSE
8.4,763,196,0.02,0.15,0.106,FALSE
8.4,763,196,0.02,0.15,0.107,FALSE
8.4,764,196,0.02,0.15,0.106,FALSE
8.4,763,196,0.019,0.15,0.107,FALSE
8.41,763,196,0.02,0.15,0.106,FALSE
8.4,762,196,0.019,0.16,0.106,FALSE
8.41,763,196,0.019,0.15,0.107,FALSE
8.39,764,196,0.02,0.16,0.106,FALSE
8.39,764,196,0.02,0.16,0.106,FALSE
8.39,763,196,0.019,0.16,0.106,FALSE
8.39,763,196,0.02,0.15,0.106,FALSE
8.39,763,196,0.021,0.15,0.107,FALSE
8.39,763,196,0.02,0.15,0.106,FALSE
8.39,764,196,0.019,0.15,0.106,FALSE
8.39,764,196,0.019,0.15,0.107,FALSE
8.38,764,196,0.02,0.15,0.106,FALSE
8.38,764,196,0.019,0.15,0.106,FALSE
8.38,764,196,0.019,0.15,0.107,FALSE
8.38,764,196,0.02,0.15,0.106,FALSE
8.38,764,196,0.02,0.15,0.109,FALSE
8.37,764,196,0.02,0.15,0.11,FALSE
8.36,764,196,0.02,0.15,0.11,FALSE
8.36,763,196,0.02,0.15,0.11,FALSE
8.36,765,196,0.02,0.15,0.109,FALSE
8.36,764,196,0.02,0.15,0.109,FALSE
8.36,765,196,0.02,0.15,0.109,FALSE
8.36,764,196,0.02,0.15,0.107,FALSE
8.36,765,196,0.02,0.15,0.107,FALSE
8.35,764,196,0.02,0.15,0.109,FALSE
8.36,764,196,0.02,0.15,0.109,FALSE
8.34,764,196,0.02,0.15,0.109,FALSE
8.34,765,196,0.02,0.15,0.109,FALSE
8.35,765,196,0.02,0.15,0.11,FALSE
8.35,765,196,0.02,0.16,0.109,FALSE
8.35,765,196,0.02,0.16,0.109,FALSE
8.35,765,196,0.023,0.16,0.109,FALSE
8.36,765,196,0.019,0.16,0.109,FALSE
8.35,765,196,0.02,0.16,0.109,FALSE
8.36,763,196,0.02,0.16,0.109,FALSE
8.35,765,196,0.019,0.16,0.109,FALSE
8.36,765,196,0.02,0.16,0.109,FALSE
8.36,764,196,0.02,0.16,0.109,FALSE
8.36,764,196,0.02,0.16,0.109,FALSE
8.36,765,196,0.02,0.16,0.109,FALSE
8.36,765,196,0.019,0.16,0.109,FALSE
8.36,765,196,0.02,0.16,0.107,FALSE
8.36,765,196,0.019,0.16,0.109,FALSE
8.36,764,196,0.02,0.16,0.109,FALSE
8.36,765,196,0.02,0.16,0.109,FALSE
8.36,764,196,0.02,0.16,0.109,FALSE
8.36,765,196,0.02,0.16,0.107,FALSE
8.36,765,196,0.02,0.16,0.109,FALSE
8.36,765,196,0.02,0.16,0.109,FALSE
8.36,765,196,0.02,0.16,0.107,FALSE
8.36,764,196,0.02,0.16,0.107,FALSE
8.36,764,196,0.02,0.15,0.109,FALSE
8.36,763,196,0.02,0.15,0.109,FALSE
8.36,765,196,0.02,0.15,0.109,FALSE
8.36,764,196,0.02,0.15,0.107,FALSE
8.36,763,196,0.02,0.16,0.107,FALSE
8.36,764,196,0.02,0.15,0.109,FALSE
8.37,764,196,0.02,0.15,0.107,FALSE
8.37,764,196,0.021,0.15,0.109,FALSE
8.37,764,196,0.02,0.15,0.109,FALSE
8.36,763,196,0.021,0.15,0.109,FALSE
8.37,764,196,0.021,0.16,0.109,FALSE
8.37,764,196,0.021,0.16,0.107,FALSE
8.37,765,196,0.021,0.16,0.109,FALSE
8.37,764,196,0.021,0.16,0.109,FALSE
8.37,764,196,0.021,0.16,0.107,FALSE
8.36,764,192,0.021,0.16,0.109,FALSE
8.37,764,196,0.021,0.16,0.109,FALSE
8.37,764,196,0.022,0.16,0.109,FALSE
8.38,763,196,0.021,0.16,0.109,FALSE
8.38,765,192,0.022,0.16,0.109,FALSE
8.38,763,192,0.021,0.16,0.107,FALSE
8.37,764,192,0.021,0.16,0.109,FALSE
8.37,764,196,0.021,0.16,0.109,FALSE
8.38,764,196,0.021,0.16,0.109,FALSE
8.37,764,196,0.021,0.16,0.109,FALSE
8.37,763,192,0.021,0.16,0.109,FALSE
8.38,764,192,0.021,0.16,0.109,FALSE
8.38,764,192,0.021,0.16,0.109,FALSE
8.38,764,192,0.021,0.16,0.107,FALSE
8.37,764,192,0.021,0.16,0.107,FALSE
8.38,764,192,0.022,0.16,0.109,FALSE
8.38,763,192,0.021,0.16,0.107,FALSE
8.38,763,192,0.021,0.16,0.109,FALSE
8.38,763,192,0.021,0.16,0.107,FALSE
8.37,764,192,0.022,0.16,0.107,FALSE
8.37,764,196,0.021,0.16,0.107,FALSE
8.38,764,192,0.021,0.16,0.107,FALSE
8.37,764,196,0.021,0.16,0.107,FALSE
8.38,764,196,0.021,0.16,0.109,FALSE
8.37,764,192,0.021,0.16,0.107,FALSE
8.37,762,192,0.022,0.16,0.109,FALSE
8.36,764,192,0.021,0.16,0.109,FALSE
8.36,764,192,0.021,0.16,0.109,FALSE
8.36,764,192,0.021,0.16,0.11,FALSE
8.36,765,192,0.021,0.16,0.109,FALSE
8.36,764,192,0.021,0.16,0.109,FALSE
8.36,763,192,0.021,0.16,0.109,FALSE
8.36,765,192,0.021,0.16,0.11,FALSE
8.35,765,192,0.021,0.16,0.11,FALSE
8.36,765,192,0.021,0.16,0.11,FALSE
8.34,765,192,0.02,0.16,0.11,FALSE
8.35,765,192,0.02,0.16,0.11,FALSE
8.34,765,192,0.02,0.16,0.11,FALSE
8.35,765,192,0.02,0.16,0.11,FALSE
8.34,765,192,0.021,0.16,0.11,FALSE
8.34,765,192,0.02,0.16,0.11,FALSE
8.34,765,192,0.02,0.16,0.11,FALSE
8.34,765,192,0.02,0.16,0.11,FALSE
8.34,765,192,0.02,0.16,0.11,FALSE
8.33,765,192,0.02,0.16,0.11,FALSE
8.32,765,192,0.02,0.16,0.11,FALSE
8.32,765,192,0.02,0.16,0.11,FALSE
8.32,765,192,0.02,0.16,0.111,FALSE
8.32,765,192,0.02,0.16,0.111,FALSE
8.32,765,192,0.02,0.16,0.11,FALSE
8.33,765,192,0.02,0.16,0.11,FALSE
8.32,765,192,0.02,0.16,0.111,FALSE
8.32,765,192,0.02,0.16,0.111,FALSE
8.32,766,192,0.02,0.16,0.111,FALSE
8.32,765,192,0.02,0.16,0.11,FALSE
8.32,765,192,0.02,0.16,0.11,FALSE
8.32,766,192,0.02,0.16,0.11,FALSE
8.32,765,192,0.02,0.16,0.11,FALSE
8.32,764,192,0.02,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.02,0.16,0.11,FALSE
8.31,764,192,0.02,0.16,0.11,FALSE
8.32,765,192,0.02,0.16,0.111,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.02,0.16,0.11,FALSE
8.31,765,192,0.019,0.16,0.11,FALSE
8.31,764,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.03,0.16,0.11,FALSE
8.32,765,192,0.025,0.16,0.11,FALSE
8.3,765,192,0.02,0.16,0.11,FALSE
8.31,765,192,0.02,0.16,0.11,FALSE
8.31,765,192,0.022,0.16,0.111,FALSE
8.31,764,192,0.025,0.16,0.111,FALSE
8.3,765,192,0.02,0.16,0.111,FALSE
8.31,766,192,0.019,0.16,0.111,FALSE
8.31,765,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.021,0.16,0.111,FALSE
8.32,765,192,0.02,0.16,0.111,FALSE
8.31,765,192,0.019,0.16,0.111,FALSE
8.31,765,192,0.02,0.16,0.111,FALSE
8.32,765,192,0.019,0.16,0.111,FALSE
8.31,765,192,0.019,0.16,0.111,FALSE
8.31,765,192,0.019,0.16,0.111,FALSE
8.32,764,192,0.018,0.16,0.111,FALSE
8.32,765,192,0.019,0.16,0.113,FALSE
8.32,765,192,0.02,0.16,0.111,FALSE
8.32,765,192,0.019,0.16,0.111,FALSE
8.32,766,192,0.019,0.16,0.111,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.111,FALSE
8.32,765,192,0.019,0.16,0.111,FALSE
8.32,765,192,0.019,0.16,0.111,FALSE
8.32,765,192,0.02,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.111,FALSE
8.32,765,192,0.019,0.16,0.111,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.15,0.111,FALSE
8.32,764,192,0.021,0.16,0.111,FALSE
8.31,765,192,0.02,0.15,0.11,FALSE
8.31,765,192,0.019,0.15,0.111,FALSE
8.3,765,192,0.019,0.15,0.111,FALSE
8.3,765,192,0.019,0.15,0.111,FALSE
8.3,765,192,0.019,0.15,0.11,FALSE
8.31,765,192,0.019,0.15,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.111,FALSE
8.3,765,192,0.019,0.16,0.111,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.111,FALSE
8.3,765,192,0.019,0.16,0.111,FALSE
8.3,765,192,0.02,0.16,0.11,FALSE
8.3,765,192,0.02,0.16,0.111,FALSE
8.3,765,192,0.021,0.16,0.11,FALSE
8.3,765,192,0.02,0.16,0.111,FALSE
8.3,765,192,0.02,0.16,0.111,FALSE
8.31,764,192,0.049,0.16,0.111,FALSE
8.31,765,192,0.072,0.16,0.111,FALSE
8.32,764,192,0.019,0.16,0.11,FALSE
8.32,766,192,0.019,0.16,0.111,FALSE
8.32,764,192,0.02,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.111,FALSE
8.32,763,192,0.019,0.16,0.111,FALSE
8.32,766,192,0.022,0.16,0.11,FALSE
8.32,765,192,0.021,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.111,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,763,192,0.018,0.16,0.11,FALSE
8.32,763,192,0.018,0.16,0.11,FALSE
8.32,764,192,0.02,0.16,0.11,FALSE
8.32,765,192,0.02,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.018,0.16,0.11,FALSE
8.32,765,192,0.018,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.15,0.11,FALSE
8.32,763,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.11,FALSE
8.32,763,192,0.019,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.02,0.16,0.11,FALSE
8.31,765,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.02,0.16,0.111,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,764,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.111,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,764,192,0.019,0.16,0.111,FALSE
8.3,765,192,0.019,0.16,0.111,FALSE
8.3,765,192,0.02,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.111,FALSE
8.3,765,192,0.02,0.16,0.111,FALSE
8.3,764,192,0.02,0.16,0.111,FALSE
8.3,764,192,0.02,0.17,0.111,FALSE
8.3,765,192,0.02,0.17,0.111,FALSE
8.3,764,192,0.019,0.16,0.111,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.111,FALSE
8.31,765,192,0.018,0.16,0.11,FALSE
8.31,765,192,0.018,0.16,0.111,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.02,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.02,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.019,0.16,0.11,FALSE
8.31,764,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.02,0.16,0.11,FALSE
8.3,764,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,764,192,0.019,0.16,0.11,FALSE
8.3,764,192,0.019,0.16,0.11,FALSE
8.3,764,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.31,764,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.019,0.16,0.11,FALSE
8.31,763,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.02,0.16,0.11,FALSE
8.31,764,192,0.02,0.16,0.11,FALSE
8.31,764,192,0.019,0.16,0.11,FALSE
8.32,762,192,0.019,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.109,FALSE
8.31,765,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.019,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.11,FALSE
8.32,765,192,0.019,0.16,0.109,FALSE
8.31,764,192,0.019,0.16,0.11,FALSE
8.32,764,192,0.019,0.16,0.109,FALSE
8.32,763,192,0.019,0.16,0.109,FALSE
8.32,764,192,0.019,0.16,0.109,FALSE
8.32,764,192,0.019,0.16,0.109,FALSE
8.31,764,192,0.019,0.16,0.109,FALSE
8.32,764,192,0.02,0.16,0.109,FALSE
8.32,764,192,0.02,0.16,0.109,FALSE
8.32,764,192,0.019,0.16,0.109,FALSE
8.32,763,192,0.019,0.16,0.109,FALSE
8.31,764,192,0.019,0.16,0.109,FALSE
8.32,765,192,0.02,0.16,0.11,FALSE
8.31,764,192,0.02,0.16,0.109,FALSE
8.31,765,192,0.02,0.16,0.11,FALSE
8.32,764,192,0.02,0.16,0.109,FALSE
8.31,764,192,0.019,0.16,0.11,FALSE
8.31,765,192,0.019,0.16,0.11,FALSE
8.31,764,192,0.019,0.16,0.11,FALSE
8.3,763,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.109,FALSE
8.3,764,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.02,0.16,0.11,FALSE
8.3,764,192,0.02,0.16,0.11,FALSE
8.3,765,192,0.02,0.16,0.11,FALSE
8.3,765,192,0.02,0.16,0.11,FALSE
8.3,765,192,0.02,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.02,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.3,765,192,0.019,0.16,0.11,FALSE
8.29,765,192,0.02,0.16,0.11,FALSE
8.3,764,192,0.02,0.16,0.11,FALSE
8.3,765,192,0.02,0.16,0.11,FALSE
8.29,764,192,0.02,0.15,0.11,FALSE
8.29,764,192,0.019,0.15,0.11,FALSE
8.29,765,192,0.019,0.15,0.11,FALSE
8.29,764,192,0.019,0.15,0.11,FALSE
